Title,Year,Certificate,Rating
Some Nudity Required,1995.0,none,4.2
Butterfly on a Wheel,1995.0,U,6.6
Ta'm e guilass,1995.0,none,7.7
Trust,1995.0,none,5.3
Córki dancingu,1995.0,none,6.3
The Players Club,1995.0,R,5.8
Aftermath,1995.0,R,5.7
Grâce à Dieu,1995.0,none,7.2
Benny's Video,1995.0,none,7.1
Killing Ground,1995.0,none,5.8
The Last Waltz,1995.0,none,8.1
Colossus: The Forbin Project,1995.0,U,7.1
Mighty Morphin Power Rangers: Once & Always,1995.0,UA 7+,5.7
House on Haunted Hill,2006.0,none,6.7
Oh My Darling,2006.0,none,6.9
Her Smell,2006.0,R,6.0
Villains Inc,2006.0,PG-13,5.8
The Second Best Exotic Marigold Hotel,2006.0,PG,6.5
How Green Was My Valley,2006.0,none,7.7
Pieles,2006.0,none,6.1
Dreamland,2006.0,R,5.9
Jexi,2006.0,R,6.0
The Kitchen,2006.0,A,5.6
Festival of the Living Dead,2006.0,none,4.5
Anando Brahma,2006.0,U,8.1
Wrongfully Accused,2006.0,PG-13,6.0
A Private War,2006.0,UA,6.7
Lone Wolf McQuade,2006.0,none,6.3
Cross Creek,2006.0,U,6.9
Little Boy,2006.0,PG-13,7.3
Winchester '73,2006.0,none,7.6
Jackass: The Movie,2006.0,A,6.6
Salinjaui gieokbeob,2006.0,UA,7.2
Smoke Signals,2006.0,PG-13,7.2
Delta of Venus,2006.0,A,4.7
Suntan,2006.0,none,6.6
The Inbetweeners 2,2006.0,A,6.4
Senso '45,2006.0,none,5.0
When You Finish Saving the World,2006.0,R,5.6
Brahmastra Part One: Shiva,2006.0,UA,5.6
American Ninja,2006.0,none,5.4
Cerrar los ojos,2006.0,none,7.2
Gûzen to sôzô,2006.0,none,7.5
Just Now Jeffrey,2006.0,none,9.5
Bez wstydu,2006.0,none,5.2
Efter brylluppet,2006.0,R,7.7
Panic in the Streets,2006.0,none,7.2
Dracula,2006.0,A,6.5
The House on Sorority Row,2006.0,A,5.9
The Comancheros,2006.0,none,6.8
Tall in the Saddle,2006.0,none,6.9
Between Two Ferns: The Movie,2006.0,none,6.1
Autómata,2006.0,R,6.0
Los delincuentes,2006.0,none,6.8
Starship Troopers: Invasion,2006.0,R,5.8
Are You Here,2006.0,R,5.3
My Awkward Sexual Adventure,2006.0,none,6.1
Mimi,2006.0,13,7.8
La caduta degli dei (Götterdämmerung),2006.0,R,7.4
Admission,2006.0,PG-13,5.7
Phoenix the Warrior,2006.0,none,3.7
Divine Secrets of the Ya-Ya Sisterhood,2006.0,A,6.1
Electric Dreams,2021.0,U,6.4
Blue Steel,2021.0,none,5.8
Little Fish,2021.0,none,6.9
Man cheng jin dai huang jin jia,2021.0,R,7.0
Miss March,2021.0,R,5.0
Eismayer,2021.0,none,7.0
Hit and Run,2021.0,A,6.1
For Love or Money,2021.0,U,6.2
Agak Laen,2021.0,none,8.1
Dead Again,2021.0,UA,6.8
Suze,2021.0,none,6.4
Ghost Town,2021.0,PG-13,6.7
Mammal,2021.0,none,6.0
Por un puñado de besos,2021.0,none,5.6
Kyûketsuki hantâ D,2021.0,none,7.0
The Oxford Murders,2021.0,R,6.1
Exit,2021.0,none,5.5
Cake,2021.0,R,6.4
Postal,2021.0,R,4.5
The Wolf Man,2021.0,none,7.2
Brubaker,2021.0,A,7.1
Vi,2021.0,none,5.3
All of Me,2021.0,UA,6.7
Bad Director,2021.0,none,6.6
Double Team,2021.0,UA,4.8
Carry on Nurse,2021.0,U,6.2
Beauty Shop,2021.0,UA,5.6
Alice to Therese no Maboroshi Koujou,2021.0,none,6.3
Le meraviglie,2021.0,none,6.7
My Little Nightmare,2021.0,none,2.4
Dangerous Lies,2021.0,13,5.4
Movie Movie,2021.0,none,6.4
Shershaah,2021.0,UA,8.3
Anchiporuno,2021.0,none,6.4
King Kong Lives,2021.0,U,3.9
Ghahreman,2021.0,U,7.5
The Football Factory,2021.0,A,6.7
School for Scoundrels,2021.0,PG-13,5.9
Kaagaz,2021.0,UA,7.3
The Man with the Answers,2021.0,none,6.8
Lilith,2021.0,none,6.8
Curly Sue,2021.0,none,5.9
L'acrobate,2021.0,none,6.0
Female Trouble,2021.0,A,7.1
Beloved,2021.0,R,6.0
The Good Liar,2021.0,A,6.7
The Army of Shadows,2021.0,none,8.1
Blue in the Face,2021.0,R,6.6
Snatchers,2021.0,R,5.8
Spontaneous,2006.0,R,6.5
Holy Motors,2006.0,none,7.0
Kidnap,2006.0,UA,5.9
Veer-Zaara,2006.0,U,7.8
Distant Vision,2006.0,none,5.3
Shadow of the Vampire,2006.0,R,6.9
Pandemonium,2006.0,none,5.6
Reno 911!: Miami,2006.0,R,5.9
One Piece Film: Red,2006.0,U,6.7
The General,2006.0,none,8.1
Warlock,2006.0,none,6.2
The Company You Keep,2006.0,R,6.4
Alles is nog steeds zoals het zou moeten zijn,2006.0,none,5.1
Flammen & Citronen,2006.0,none,7.2
Boobs: An American Obsession,2006.0,none,5.5
Murphy's Romance,2006.0,none,7.0
The Alpinist,2006.0,PG-13,7.9
Indigo Girls: It's Only Life After All,2006.0,none,8.0
The Lady Vanishes,2006.0,none,7.7
Forces of Nature,2006.0,A,5.5
Mitt liv som hund,2006.0,none,7.6
13 Ghosts,2006.0,A,6.0
The Soloist,2006.0,PG-13,6.7
Control,2006.0,none,3.8
Blue Hawaii,2006.0,none,6.1
In Hell,2006.0,R,6.1
The Emerald Forest,2006.0,A,6.9
Game On,2006.0,UA,5.9
Just Cause,2006.0,R,6.4
All That Heaven Allows,2006.0,U,7.6
The Angel,2006.0,16,6.7
Triple Threat,2006.0,R,5.6
Untamed Heart,2006.0,U,6.8
Hollywoodland,2006.0,R,6.5
Titas Ekti Nadir Naam,2006.0,none,7.2
Bowling for Columbine,2006.0,U,8.0
Eunmilhagae euidaehagae,2006.0,none,6.8
Pamasahe,2006.0,none,5.3
The Fable,2006.0,none,6.6
Silver Haze,2006.0,none,6.2
Dog Gone,2006.0,UA 7+,6.1
Q,2006.0,none,6.0
Sergeant York,2006.0,none,7.7
Sweetwater,2006.0,PG-13,6.0
Revenge of the Nerds II: Nerds in Paradise,2006.0,U,5.1
Better Days,2006.0,none,6.6
L'eclisse,2006.0,none,7.7
Deep Cover,2006.0,A,7.0
Amateur Night,2006.0,none,5.1
Going Overboard,2006.0,none,1.8
DoUtDes,2014.0,none,4.0
Stolen,2014.0,UA,5.5
People Like Us,2014.0,PG-13,7.0
Date Movie,2014.0,A,2.8
The Vault of Horror,2014.0,none,6.5
Mannequin: On the Move,2014.0,none,4.4
Querelle,2014.0,none,6.6
Marked for Death,2014.0,none,5.9
Karla,2014.0,R,5.4
Attenberg,2014.0,none,6.2
Play Dead,2014.0,none,5.2
Girl on the Third Floor,2014.0,18,4.7
Hercules in New York,2014.0,none,3.3
Swingers,2014.0,none,5.6
Nightwatch,2014.0,R,6.2
Dark Windows,2014.0,none,4.5
Meninas Não Choram,2014.0,none,7.8
Plan B,2014.0,none,7.0
Frontières,2014.0,none,5.6
Arthur Newman,2014.0,R,5.6
Saving Face,2014.0,A,7.4
Looks That Kill,2014.0,none,6.3
Twee vorstinnen en een vorst,2014.0,none,5.7
Paranormal Activity 4,2014.0,A,4.6
Confidence,2014.0,R,6.6
Third Person,2014.0,R,6.3
The Orchard,2014.0,R,3.5
Secuestrados,2014.0,none,6.4
The Wolf of Snow Hollow,2014.0,R,6.2
Little Fish,2014.0,R,6.1
The Rage: Carrie 2,2014.0,R,4.8
Murder in the First,2014.0,R,7.3
Shelter,2014.0,none,6.5
L'uccello dalle piume di cristallo,2014.0,none,7.1
Attack of the 50 Foot Woman,2014.0,none,5.0
The Ant Bully,2014.0,U,5.8
Strange Magic,2014.0,PG,5.7
Celebrity,2014.0,R,6.3
Shen hai,2014.0,PG-13,6.8
Dogman,2014.0,none,7.2
Suspect,2014.0,U,6.6
Meteor,2014.0,U,5.1
Dr. Terror's House of Horrors,2014.0,none,6.6
Forooshande,2014.0,UA,7.7
The Villain,2014.0,none,5.3
Ice Cream Man,2014.0,R,4.7
Les rivières pourpres,2014.0,A,6.9
Frank and Penelope,2014.0,R,5.3
En affære,2014.0,none,5.5
Daddy Daughter Trip,2002.0,none,5.0
Confidential Informant,2002.0,R,3.9
Spirit Halloween,2002.0,none,4.6
I Kill Giants,2002.0,16,6.1
Kannur Squad,2002.0,UA,7.6
North,2002.0,PG,4.5
Open Water 2: Adrift,2002.0,R,5.2
Hostage,2002.0,A,6.5
Far from the Madding Crowd,2002.0,U,7.2
A Map of the World,2002.0,R,6.5
Brainstorm,2002.0,none,6.4
Bijitâ Q,2002.0,Not Rated,6.5
Thunder Over the Plains,2002.0,none,6.4
Maneater,2002.0,R,3.1
Moms' Night Out,2002.0,PG,5.3
Share,2002.0,R,5.7
Super Troopers 2,2002.0,R,6.0
Disconnect,2002.0,16,7.5
Eks,2002.0,none,7.1
What Lies Below,2002.0,none,4.4
The Ghost of Greville Lodge,2002.0,none,5.7
Kindergarten Cop 2,2002.0,PG-13,4.4
The Dirty South,2002.0,none,5.5
Om Bheem Bush,2002.0,none,5.8
Devil's Due,2002.0,R,4.2
Passing,2002.0,16,6.6
War and Peace,2002.0,U,6.7
Don't Be Afraid of the Dark,2002.0,R,5.5
Feardotcom,2002.0,R,3.4
Cherry Falls,2002.0,R,5.3
Die Schule der magischen Tiere 2,2002.0,PG,6.0
Youth Without Youth,2002.0,R,6.1
The Smashing Machine,2002.0,R,7.7
Zero Day,2002.0,none,7.2
Stuart Little 2,2002.0,U,5.5
La seconda moglie,2002.0,none,5.9
Amityville II: The Possession,2002.0,none,5.6
La isla mínima,2002.0,none,7.2
The Tong Man,2002.0,none,6.2
Fair Game,2002.0,R,4.4
Thriller - En grym film,2002.0,none,6.4
American Satan,2002.0,R,5.6
UFO,2002.0,PG-13,6.2
"Rita, Sue and Bob Too",2002.0,Not Rated,6.6
Benji,2002.0,none,6.3
American Murder: The Family Next Door,2002.0,16,7.2
Hiroshima mon amour,2002.0,none,7.8
Devil's Peak,2002.0,none,5.1
Cats Don't Dance,2024.0,none,6.9
Bleeding Love,2024.0,none,5.6
Addicted,2024.0,18,5.0
Over the Moon,2024.0,7,6.3
The Magnificent Ambersons,2024.0,none,7.6
Warning,2024.0,A,8.2
Jimmy Carr: Natural Born Killer,2024.0,none,6.6
Jungfrukällan,2024.0,A,8.0
My Heart Can't Beat Unless You Tell It To,2024.0,none,6.0
Paranormal Activity 2,2024.0,UA,5.7
Pollock,2024.0,R,7.0
Medicine Man,2024.0,none,6.0
La llorona,2024.0,16,6.6
Walk on the Wild Side,2024.0,none,6.7
Bastard Out of Carolina,2024.0,Not Rated,7.3
Driveways,2024.0,none,7.2
Breach,2024.0,R,2.9
Une belle course,2024.0,none,7.1
Mountain Top,2024.0,none,7.2
Jigarthanda DoubleX,2024.0,UA,8.1
Clock,2024.0,none,5.0
The Plunderers,2024.0,none,6.6
Lady Guard,2024.0,none,6.9
Hours,2024.0,UA,6.3
Black Box,2024.0,16,6.2
On Deadly Ground,2024.0,UA,4.6
Courageous,2024.0,PG-13,6.9
Prasanna Vadanam,2024.0,UA,8.3
The Women,2024.0,none,7.7
Pengabdi Setan 2: Communion,2024.0,none,6.7
And Then There Were None,2024.0,none,7.4
Age of Summer,2024.0,none,5.5
A Thousand Words,2024.0,U,5.8
We're All Gonna Die,2024.0,none,8.4
I Love You to Death,2024.0,none,6.4
The Woodsman,2024.0,R,7.1
K.G.F: Chapter 1,2024.0,UA,8.2
Inconceivable,2024.0,R,5.2
Ice Cold in Alex,2024.0,none,7.7
The Railway Children,2024.0,none,7.3
Moh,2024.0,UA,8.6
The Fury,2024.0,A,6.3
Only the Strong,2024.0,PG-13,6.5
Superfly,2024.0,R,5.2
Kaisokuou ni ore wa naru,2024.0,none,6.8
Eagle,2024.0,UA,6.3
Von Ryan's Express,2014.0,none,7.1
Paradise Hills,2014.0,none,5.2
The ABCs of Death,2014.0,none,4.7
Great Balls of Fire!,2014.0,U,6.3
The Discovery,2014.0,none,6.2
The Secrets We Keep,2014.0,A,5.9
New Year's Eve,2014.0,UA,5.6
Fainaru fantajî sebun adobento chirudoren,2014.0,U,7.1
The Silent Service,2014.0,none,6.6
Amar,2014.0,18,5.1
Flesh for Frankenstein,2014.0,A,5.8
Romeo & Juliet,2014.0,none,1.8
Country Strong,2014.0,PG-13,6.3
The Secret of Kells,2014.0,none,7.5
Destroyer,2014.0,A,6.2
The Trust,2014.0,R,5.5
The Magdalene Sisters,2014.0,R,7.7
Graphic Desires,2014.0,none,4.2
The Jack in the Box Rises,2014.0,none,4.6
Things to Do in Denver When You're Dead,2014.0,R,6.7
Attack of the Killer Tomatoes!,2014.0,none,4.6
Gunfight at the O.K. Corral,2014.0,none,7.1
Passenger 57,2014.0,UA,5.9
Shaft,2014.0,A,6.6
Le sentiment de la chair,2014.0,none,5.2
Madman,2014.0,none,5.1
The Power of One,2014.0,PG-13,7.1
Ape vs Mecha Ape,2014.0,none,2.7
Nema-ye Nazdik,2014.0,none,8.2
Your Sister's Sister,2014.0,R,6.7
"Crna machka, beli machor",2014.0,R,8.0
Ship of Fools,2014.0,none,7.1
Mr. Turner,2014.0,R,6.8
American Movie,2014.0,R,7.8
Blood Work,2014.0,R,6.4
Marfa Girl,2014.0,none,5.2
The Trouble with Angels,2014.0,PG,7.3
Dead & Buried,2014.0,none,6.5
The Little Death,2014.0,none,7.0
Todos lo saben,2014.0,R,6.9
Animal Crackers,2014.0,PG,5.8
Tom yum goong,2014.0,R,7.0
777 Charlie,2014.0,UA,8.7
Gonzo Girl,2014.0,none,6.7
Bigger,2014.0,PG-13,6.4
The Razor's Edge,2014.0,none,7.3
Hogar,2014.0,16,6.4
Ernest Goes to Camp,2014.0,U,5.5
Snow White: A Tale of Terror,1995.0,R,6.1
Black Beauty,1995.0,none,5.4
Copie conforme,1995.0,none,7.2
No Small Affair,1995.0,A,5.5
Twilight,1995.0,R,6.2
Equals,1995.0,PG-13,6.0
Solarbabies,1995.0,none,4.7
Friendsgiving,1995.0,R,4.5
Koma,1995.0,Not Rated,6.3
Saving Bikini Bottom: The Sandy Cheeks Movie,1995.0,none,3.9
Savage Grace,1995.0,none,5.7
Cool as Ice,1995.0,none,2.9
Million Dollar Arm,1995.0,PG,7.0
The Fan,1995.0,UA,5.9
Ready to Rumble,1995.0,PG-13,5.3
Schulmädchen-Report 8. Teil - Was Eltern nie erfahren dürfen,1995.0,none,4.6
Chithha,1995.0,none,8.2
Cet obscur objet du désir,1995.0,none,7.8
American Flyers,1995.0,none,6.5
Valiant,1995.0,G,5.5
Waking Ned,1995.0,PG,7.3
Climax,1995.0,A,2.1
Sundown,1995.0,R,6.5
The Three Musketeers,1995.0,none,1.8
The Picture of Dorian Gray,1995.0,none,7.5
Something to Talk About,1995.0,A,5.7
All the Pretty Horses,1995.0,PG-13,5.8
The Moon Is Upside Down,1995.0,none,7.0
Wildcats,1995.0,none,6.0
Win Win,1995.0,R,7.1
Alone in the Dark,1995.0,A,2.4
Sudden Death,1995.0,R,5.8
Caravaggio,1995.0,none,6.5
Shoah,1995.0,none,8.7
Wild America,1995.0,PG,6.4
Hounds of Love,1995.0,none,6.5
Clouds of Sils Maria,1995.0,R,6.7
Trick or Treat,1995.0,none,5.9
B4S: Truoc Gio Yeu,1995.0,none,5.0
Tesla,1995.0,PG-13,5.1
Romeo Is Bleeding,1995.0,R,6.5
How to Eat Fried Worms,1995.0,PG,5.3
Promised Land,1995.0,R,6.6
The Day of the Locust,1995.0,none,6.9
Le notti del terrore,1995.0,none,5.6
It's Pat: The Movie,1995.0,PG-13,2.8
I Don't Understand You,1976.0,none,8.5
Get a Job,1976.0,R,5.3
Israelism,1976.0,none,7.7
The Concorde... Airport '79,1976.0,A,4.4
See No Evil,1976.0,R,5.0
Paradise Lost: The Child Murders at Robin Hood Hills,1976.0,none,8.2
Rampart,1976.0,R,5.8
Beckett,1976.0,16,5.7
S1m0ne,1976.0,U,6.1
Mosul,1976.0,18,7.1
Angela's Ashes,1976.0,U,7.3
La memoria infinita,1976.0,none,7.4
Los Frikis,1976.0,none,9.5
Monica O My Darling,1976.0,UA 16+,7.4
Riding in Cars with Boys,1976.0,Not Rated,6.5
All the Beauty and the Bloodshed,1976.0,none,7.5
Somewhere Quiet,1976.0,none,4.8
Funny Farm,1976.0,none,6.2
The Tragedy of Macbeth,1976.0,none,7.4
Legion of Super-Heroes,1976.0,PG-13,5.8
The Importance of Being Earnest,1976.0,PG,6.8
The Sea Wolves,1976.0,none,6.3
Anonymous,1976.0,PG-13,6.8
Maggie's Plan,1976.0,R,6.2
Thunderbirds,1976.0,U,4.3
Addio zio Tom,1976.0,none,6.5
Of an Age,1976.0,Not Rated,7.1
Brigsby Bear,1976.0,PG-13,7.3
90 Minutes in Heaven,1976.0,PG-13,4.9
Manderlay,1976.0,none,7.2
La marge,1976.0,none,5.2
Desert Hearts,1976.0,A,7.1
Dunston Checks In,1976.0,U,5.3
Sinbad and the Eye of the Tiger,1976.0,U,6.4
Something in the Dirt,1976.0,R,5.9
The Conqueror,1976.0,none,3.7
Duplicity,1976.0,PG-13,6.1
Mortal Passions,1976.0,none,4.3
Banshee Chapter,1976.0,R,5.4
Fat Man and Little Boy,1976.0,none,6.5
The Namesake,1976.0,U,7.5
City Hall,1976.0,U,6.2
A Haunted House 2,1976.0,R,4.7
Miracle on 34th Street,1976.0,U,6.6
Suburbia,1976.0,none,6.9
Gadar 2,1976.0,UA,5.1
Gandahar,1976.0,none,7.0
Perfect Stranger,2019.0,16,5.7
Envy,2019.0,U,4.8
Ladies in Black,2019.0,PG,6.7
Renaissance Man,2019.0,PG-13,6.2
Restraint,2019.0,R,6.0
Sanctum,2019.0,R,5.9
Gardens of the Night,2019.0,R,6.8
Nights in Rodanthe,2019.0,UA,6.0
The Way of the Gun,2019.0,R,6.6
The Rookie,2019.0,UA,5.9
Auntie Mame,2019.0,none,7.9
Lo squartatore di New York,2019.0,none,6.3
Mean Machine,2019.0,R,6.4
She's Having a Baby,2019.0,none,5.9
The Babysitter,2019.0,Not Rated,4.3
The Quest,2019.0,PG-13,5.6
Sugar,2019.0,none,4.5
Miracle Beach,2019.0,none,5.5
Thomas and the Magic Railroad,2019.0,none,4.2
Naach Ga Ghuma,2019.0,none,7.6
Proof of Life,2019.0,UA,6.3
Infestation,2019.0,R,5.8
The Piper,2019.0,R,6.0
Blind Fury,2019.0,A,6.3
Gorky Park,2019.0,A,6.7
Voor een verloren soldaat,2019.0,none,7.5
Daniel & Ana,2019.0,none,6.1
Skinwalker Ranch,2019.0,R,5.1
Shocker,2019.0,A,5.5
Flight 7500,2019.0,PG-13,4.8
Clifton Hill,2019.0,none,5.4
Ging chaat goo si III: Chiu kup ging chaat,2019.0,U,6.9
The Beaver,2019.0,PG-13,6.6
Dirty Girl,2019.0,R,6.4
My Blue Heaven,2019.0,none,6.2
Chennai Express,2019.0,UA,6.1
Mishima: A Life in Four Chapters,2019.0,none,7.9
Spider,2019.0,R,6.8
Tragedy Girls,2019.0,R,6.0
Di er shi tiao,2019.0,none,7.0
Hick,2019.0,R,5.5
The Adults,2019.0,R,5.8
A Low Down Dirty Shame,2019.0,R,5.9
The Slammin' Salmon,2019.0,R,6.4
Moloch,2019.0,none,6.0
I Am the Pretty Thing That Lives in the House,2019.0,none,4.6
Sen Inandir,1977.0,UA 13+,5.6
A Madea Homecoming,1977.0,16,5.7
Above the Rim,1977.0,U,6.6
Desire,1977.0,none,7.1
Bir Zamanlar Anadolu'da,1977.0,none,7.8
Selling Isobel,1977.0,none,5.8
Blackout,1977.0,none,3.8
The Wild Geese,1977.0,none,6.8
Uproar,1977.0,PG-13,6.7
America's Sweethearts,1977.0,PG-13,5.7
Big Love,1977.0,none,7.6
Retour à Séoul,1977.0,R,7.0
Luftslottet som sprängdes,1977.0,R,7.3
The Blue Lamp,1977.0,none,6.8
Mr. Denning Drives North,1977.0,none,6.7
Samson,1977.0,PG-13,4.5
Temptation: Confessions of a Marriage Counselor,1977.0,PG-13,4.9
Gothic,1977.0,none,5.7
Monos,1977.0,R,6.8
3D Yuk po tuen: Gik lok bo gam,1977.0,none,4.2
Jugaremos en el bosque,1977.0,none,5.0
An Angel at My Table,1977.0,R,7.4
Aria,1977.0,none,5.7
Raise Your Voice,1977.0,U,5.8
How to Be a Latin Lover,1977.0,PG-13,6.0
Moving,1977.0,none,6.1
Raw Force,1977.0,none,5.4
Missing,1977.0,U,7.7
The Born Losers,1977.0,none,5.9
High Anxiety,1977.0,U,6.6
Gleaming the Cube,1977.0,U,6.2
Free the Nipple,1977.0,none,4.0
The Hunting Party,1977.0,none,6.2
Hot Dog ...The Movie,1977.0,none,5.0
Hotel for Dogs,1977.0,PG,5.5
Bisang seoneon,1977.0,16,6.8
The Mill,1977.0,none,5.3
Raise the Titanic,1977.0,none,5.2
These Final Hours,1977.0,none,6.6
Wolves,1977.0,R,5.3
After Everything,1977.0,none,6.4
Tamara Drewe,1977.0,UA,6.2
Ying hung boon sik,1977.0,A,7.4
3 Godfathers,1977.0,none,7.0
Knuckleball,1977.0,none,5.7
Pee Nak 4,2024.0,none,5.4
The Banana Splits Movie,2024.0,A,5.1
Skinwalkers,2024.0,R,4.5
Haepi-endeu,2024.0,none,6.7
Monkey Shines,2024.0,A,6.2
Planetarium,2024.0,none,4.6
The Abominable Dr. Phibes,2024.0,PG-13,7.0
Napoléon vu par Abel Gance,2024.0,none,8.2
Seksmisja,2024.0,none,7.5
Toki o kakeru shôjo,2024.0,U,7.7
Tell Me Your Name,2024.0,none,4.1
Poms,2024.0,PG-13,6.1
Losin' It,2024.0,none,4.9
One Night in Miami...,2024.0,18,7.1
Super/Man: The Christopher Reeve Story,2024.0,PG-13,8.0
The Heavenly Kid,2024.0,U,6.3
The Ballad of Jack and Rose,2024.0,R,6.5
Za danas toliko,2024.0,none,8.5
Affliction,2024.0,R,6.9
Et Dieu... créa la femme,2024.0,none,6.3
La notte di San Lorenzo,2024.0,none,7.3
Konvoi,2024.0,none,7.0
A Wednesday,2024.0,UA,8.1
Sedmikrásky,2024.0,none,7.3
Bod obnovy,2024.0,none,6.4
Cradle 2 the Grave,2024.0,A,5.8
Norma Rae,2024.0,A,7.3
Invasion U.S.A.,2024.0,none,5.4
Escape to Witch Mountain,2024.0,U,6.3
Surf Ninjas,2024.0,U,5.0
La Cocina,2024.0,none,7.3
Poolhall Junkies,2024.0,R,6.8
Hunter Hunter,2024.0,none,6.4
After the Dark,2024.0,R,5.6
Bloody Hell,2024.0,R,6.6
Crimes and Misdemeanors,2024.0,none,7.8
The Bridge at Remagen,2024.0,R,6.7
Slaughterhouse-Five,2024.0,none,6.8
The Cement Garden,2024.0,none,7.0
Hypnosen,2024.0,none,6.9
Savage Streets,2024.0,none,6.2
Underground,2024.0,none,8.0
Red Rock West,2024.0,U,7.0
Rhinestone,2024.0,none,4.0
The Hunchback of Notre Dame,2024.0,none,7.8
Law of Tehran,2024.0,none,7.8
Sahara,2024.0,none,4.9
Gumraah,2024.0,UA,6.5
The Nightmare,2024.0,none,5.7
The Krays,2024.0,none,6.6
88,2024.0,none,4.9
The Mummy,2024.0,A,6.6
Chup,2024.0,A,7.5
Swimming Home,2024.0,none,7.1
Jin-Rô,2024.0,none,7.3
Underdog,2024.0,PG,4.8
The Hollars,2024.0,PG-13,6.6
3:15,2024.0,none,5.6
Mrs Palfrey at the Claremont,2024.0,none,7.6
The Nutty Professor,2024.0,U,6.6
Goliyon Ki Raasleela Ram-leela,2024.0,UA,6.4
I Heart Huckabees,2024.0,R,6.5
Casting Couch,2024.0,none,3.7
Queen of Bones,2024.0,none,7.3
Goodbye Christopher Robin,2024.0,UA,7.1
Dip huet seung hung,2024.0,R,7.7
Brother,2024.0,none,6.9
Milsu,2024.0,none,6.2
Bad Trip,2024.0,18,6.5
Spermworld,2024.0,none,7.2
Thick as Thieves,2024.0,R,6.0
Valley Girl,2024.0,PG-13,5.5
Kimi no suizô o tabetai,2024.0,none,7.1
Bawaal,2024.0,UA 13+,6.6
Jolene,2024.0,R,6.4
K-9,2024.0,U,6.1
And So It Goes,2024.0,PG-13,5.9
Halloween: The Curse of Michael Myers,2024.0,A,4.7
Monstrous,2024.0,PG-13,4.7
The End of the Tour,2024.0,R,7.2
Dead End,2024.0,R,6.5
All About Steve,2024.0,PG-13,4.8
Non si sevizia un paperino,2024.0,none,7.0
The Limehouse Golem,2024.0,none,6.3
In Dubious Battle,2024.0,R,6.0
The Town That Dreaded Sundown,2024.0,A,5.6
Satanic Hispanics,2024.0,R,5.8
Flypaper,2024.0,none,6.3
Dalíland,2024.0,none,5.9
Sea Fever,2024.0,none,5.7
Beirut,2024.0,R,6.5
Playing It Cool,2024.0,R,5.9
The Thief and the Cobbler,2024.0,none,7.1
Code Name Banshee,2024.0,none,3.7
The Double,1986.0,R,6.5
Aliens Abducted My Parents and Now I Feel Kinda Left Out,1986.0,none,5.6
The Tale of Despereaux,1986.0,none,6.1
From Black,1986.0,none,5.0
Outback,1986.0,R,5.0
Palm Trees and Power Lines,1986.0,R,6.5
Gor,1986.0,none,3.4
The Adventures of Rocky and Bullwinkle,1986.0,PG,4.3
The Postman Always Rings Twice,1986.0,none,7.4
Yip Man 2,1986.0,R,7.5
Chik loh dak gung,1986.0,R,5.5
Deo killeo: Jugeodo doeneun ai,1986.0,none,6.6
Carry on Camping,1986.0,none,6.6
Babettes gæstebud,1986.0,none,7.8
Hounddog,1986.0,R,6.2
What You Wish For,1986.0,none,8.0
Il segreto di Liberato,1986.0,none,7.9
Yat goh ho yan,1986.0,UA,6.2
Land,1986.0,PG-13,6.7
A Love Song for Bobby Long,1986.0,R,7.1
Battle of the Bulge,1986.0,U,6.8
An American in Paris,1986.0,U,7.2
MacArthur,1986.0,none,6.5
Down by Law,1986.0,none,7.7
Close,1986.0,none,5.7
Auto Focus,1986.0,R,6.6
Fit to Kill,1986.0,R,4.2
Buffaloed,1986.0,none,6.2
Quartet,1986.0,PG-13,6.8
The In-Laws,1986.0,none,7.3
Dragonfly,1986.0,UA,6.1
Pingpong,1986.0,none,6.3
Armed and Dangerous,1986.0,U,5.7
Cold Creek Manor,1986.0,R,5.0
Confessions of a Window Cleaner,1986.0,none,4.7
Il mio nome è vendetta,1986.0,A,5.6
Ricki and the Flash,1986.0,PG-13,6.0
Alone,1986.0,R,5.0
Stratton,1986.0,A,4.8
My Beautiful Laundrette,1986.0,none,6.8
A Fall from Grace,1986.0,16,5.9
Miele di donna,1986.0,none,4.9
Short Circuit 2,1986.0,U,5.7
Space Oddity,1986.0,PG-13,5.5
Down in the Valley,1986.0,R,6.4
The Cove,1986.0,13,8.4
Hwaryeonhan oechul,1986.0,none,5.3
Life Like,1986.0,R,5.4
The War,1986.0,U,6.7
Children of a Lesser God,2021.0,UA,7.2
Balkanskiy rubezh,2021.0,none,6.6
Johnny & Clyde,2021.0,none,2.8
Barney's Version,2021.0,R,7.3
Vamps,2021.0,PG-13,5.3
Late Night,2021.0,16,6.5
Mosura tai Gojira,2021.0,none,6.5
Golden Kamuy,2021.0,none,7.3
Another 48 Hrs.,2021.0,UA,5.9
Dilwale Dulhania Le Jayenge,2021.0,U,8.0
Premium Rush,2021.0,UA,6.5
The Young Offenders,2021.0,none,7.1
My Family,2021.0,R,7.3
The Deadly Getaway,2021.0,none,7.5
Nana,2021.0,none,4.4
11:14,2021.0,R,7.1
The Murder of Nicole Brown Simpson,2021.0,R,2.5
Free Birds,2021.0,U,5.8
Grand Prix,2021.0,none,7.2
Død snø,2021.0,none,6.3
Mad Money,2021.0,U,5.9
Sam Whiskey,2021.0,PG-13,5.9
Girls State,2021.0,none,6.6
The Ambulance,2021.0,none,5.9
Zone 414,2021.0,R,5.0
